╔══════════════════════════════════════════════════════════════╗
║          THE SEED — MARKET EVOLUTION ENGINE                  ║
║  Config: market-config.paper.json                          ║
║  Mode: Paper                                               ║
║  Capital: $10,000                                          ║
║  Population: 50                                            ║
╚══════════════════════════════════════════════════════════════╝

[PAPER] Starting paper trading with live data...
[PAPER] Loading genome from: output_phase5/best_market_genome.json
[PAPER] Genome loaded: 2d4bc127-0090-4524-a73e-8818488b0a2c
[PAPER]   CPPN nodes: 25, connections: 87
[PAPER] Compiling brain...
[PAPER] Brain compiled: 477 neurons, 879 synapses
[PAPER] Connecting to live data feeds...
[PAPER] Trade log: output_paper\trades.jsonl
[PAPER] Brain decisions run every 15m (matching training regime).
[PAPER] Stop-loss: 2.0% per position
[PAPER] Paper trading active. Press Ctrl+C to stop.

Feed          Price    Pos       Entry   Unrl%    Net P&L       Equity  Trades    WR  Exit  ExitRaw  rSharpe    rDD  Elapsed
──────────────────────────────────────────────────────────────────────────────────────────────────────────────
[CoinglassFeed] Warnings: Exchange balance fetch failed: The requested operation requires an element of type 'Object', but the target element has type 'Array'.
  [BRAIN] Decision #0 (every 15m) at 14:12:37 UTC | price $75,486.09
2422    $ 74,570.09  SHORT $75,187.37  +0.8%     -0.50 $ 10,009.76       0   0%         0.5000   -14.35  0.0%     3:35
2424    $ 74,600.01  SHORT $75,187.37  +0.8%     -0.50 $ 10,009.26       0   0%         0.5000   -16.74  0.0%     3:35
2426    $ 74,632.68  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.72       0   0%         0.5000   -17.46  0.0%     3:35
2428    $ 74,642.67  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.55       0   0%         0.5000   -18.84  0.0%     3:36
2430    $ 74,650.39  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.42       0   0%         0.5000   -16.92  0.0%     3:36
2432    $ 74,628.05  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.79       0   0%         0.5000   -16.74  0.0%     3:36
2434    $ 74,655.57  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.34       0   0%         0.5000   -17.89  0.0%     3:36
2436    $ 74,649.19  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.44       0   0%         0.5000   -16.88  0.0%     3:36
2438    $ 74,665.19  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.18       0   0%         0.5000   -16.24  0.0%     3:36
2440    $ 74,660.82  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.25       0   0%         0.5000   -14.08  0.0%     3:37
2442    $ 74,672.72  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.05       0   0%         0.5000   -14.18  0.0%     3:37
2444    $ 74,661.30  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.24       0   0%         0.5000   -12.91  0.0%     3:37
2446    $ 74,666.80  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.15       0   0%         0.5000   -12.28  0.0%     3:37
2448    $ 74,666.81  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.15       0   0%         0.5000   -15.02  0.0%     3:37
2450    $ 74,668.93  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.11       0   0%         0.5000   -14.40  0.0%     3:38
2452    $ 74,673.23  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.04       0   0%         0.5000   -13.87  0.0%     3:38
2454    $ 74,673.22  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.04       0   0%         0.5000   -15.37  0.0%     3:38
2456    $ 74,664.76  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.18       0   0%         0.5000   -14.67  0.0%     3:38
2458    $ 74,660.76  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.25       0   0%         0.5000   -14.32  0.0%     3:38
2460    $ 74,657.53  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.30       0   0%         0.5000   -12.24  0.0%     3:38
2462    $ 74,666.29  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.16       0   0%         0.5000   -11.25  0.0%     3:39
2464    $ 74,650.00  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.43       0   0%         0.5000   -10.53  0.0%     3:39
2466    $ 74,650.01  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.43       0   0%         0.5000   -12.25  0.0%     3:39
2468    $ 74,706.85  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.48       0   0%         0.5000   -15.44  0.0%     3:39
2470    $ 74,706.84  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.48       0   0%         0.5000   -12.48  0.0%     3:39
2472    $ 74,697.76  SHORT $75,187.37  +0.7%     -0.50 $ 10,007.64       0   0%         0.5000   -11.46  0.0%     3:40
2474    $ 74,684.64  SHORT $75,187.37  +0.7%     -0.50 $ 10,007.85       0   0%         0.5000   -12.71  0.0%     3:40
2476    $ 74,693.64  SHORT $75,187.37  +0.7%     -0.50 $ 10,007.70       0   0%         0.5000   -11.89  0.0%     3:40
2478    $ 74,659.79  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.27       0   0%         0.5000    -5.97  0.0%     3:40
2480    $ 74,653.65  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.37       0   0%         0.5000    -6.66  0.0%     3:40
2482    $ 74,666.63  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.15       0   0%         0.5000    -7.24  0.0%     3:40
2484    $ 74,664.77  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.18       0   0%         0.5000    -9.81  0.0%     3:41
2486    $ 74,664.74  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.18       0   0%         0.5000    -9.80  0.0%     3:41
2488    $ 74,664.74  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.18       0   0%         0.5000    -9.29  0.0%     3:41
2490    $ 74,652.92  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.38       0   0%         0.5000    -8.78  0.0%     3:41
2492    $ 74,658.24  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.29       0   0%         0.5000    -8.05  0.0%     3:41
2494    $ 74,688.02  SHORT $75,187.37  +0.7%     -0.50 $ 10,007.80       0   0%         0.5000   -10.32  0.0%     3:41
2496    $ 74,709.09  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.45       0   0%         0.5000   -13.36  0.0%     3:42
2498    $ 74,674.97  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.01       0   0%         0.5000    -8.47  0.0%     3:42
2500    $ 74,687.33  SHORT $75,187.37  +0.7%     -0.50 $ 10,007.81       0   0%         0.5000   -11.39  0.0%     3:42
2502    $ 74,706.98  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.48       0   0%         0.5000   -11.35  0.0%     3:42
2504    $ 74,754.89  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.69       0   0%         0.5000   -15.25  0.0%     3:42
2506    $ 74,751.37  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.75       0   0%         0.5000   -14.97  0.0%     3:43
2508    $ 74,762.11  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.57       0   0%         0.5000   -16.30  0.0%     3:43
2510    $ 74,751.71  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.74       0   0%         0.5000   -15.75  0.0%     3:43
2512    $ 74,741.01  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.92       0   0%         0.5000   -14.09  0.0%     3:43
2514    $ 74,733.12  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.05       0   0%         0.5000   -11.30  0.0%     3:43
2516    $ 74,747.71  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.81       0   0%         0.5000   -14.98  0.0%     3:43
2518    $ 74,747.99  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.80       0   0%         0.5000   -14.03  0.0%     3:44
2520    $ 74,755.56  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.68       0   0%         0.5000   -15.12  0.0%     3:44
2522    $ 74,744.00  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.87       0   0%         0.5000   -13.00  0.0%     3:44
2524    $ 74,743.90  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.87       0   0%         0.5000   -11.89  0.0%     3:44
2526    $ 74,743.90  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.87       0   0%         0.5000    -9.52  0.0%     3:44
2528    $ 74,743.90  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.87       0   0%         0.5000    -8.04  0.0%     3:45
2530    $ 74,743.91  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.87       0   0%         0.5000   -10.20  0.0%     3:45
2532    $ 74,743.90  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.87       0   0%         0.5000    -8.57  0.0%     3:45
2534    $ 74,737.39  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.98       0   0%         0.5000    -7.32  0.0%     3:45
2536    $ 74,746.00  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.83       0   0%         0.5000    -8.06  0.0%     3:45
2538    $ 74,764.61  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.53       0   0%         0.5000    -9.12  0.0%     3:45
2540    $ 74,752.00  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.73       0   0%         0.5000    -7.95  0.0%     3:46
2542    $ 74,745.00  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.85       0   0%         0.5000    -6.95  0.0%     3:46
2544    $ 74,745.00  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.85       0   0%         0.5000    -6.69  0.0%     3:46
2546    $ 74,745.01  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.85       0   0%         0.5000    -6.88  0.0%     3:46
2548    $ 74,745.01  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.85       0   0%         0.5000    -6.69  0.0%     3:46
2550    $ 74,745.01  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.85       0   0%         0.5000    -6.32  0.0%     3:46
2552    $ 74,750.02  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.77       0   0%         0.5000    -6.75  0.0%     3:47
2554    $ 74,746.01  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.83       0   0%         0.5000    -6.40  0.0%     3:47
  [BRAIN] Decision #16 (every 15m) at 18:00:03 UTC | price $74,769.82
2556    $ 74,769.82  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.44       0   0%         0.5000    -9.41  0.0%     3:47
2558    $ 74,777.68  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.31       0   0%         0.5000   -10.36  0.0%     3:47
2560    $ 74,763.17  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.55       0   0%         0.5000    -9.72  0.0%     3:47
2562    $ 74,786.40  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.16       0   0%         0.5000   -10.58  0.0%     3:48
2564    $ 74,790.29  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.10       0   0%         0.5000   -12.15  0.0%     3:48
2566    $ 74,780.74  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.26       0   0%         0.5000    -7.97  0.0%     3:48
2568    $ 74,754.81  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.69       0   0%         0.5000    -4.44  0.0%     3:48
2570    $ 74,780.59  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.26       0   0%         0.5000    -7.13  0.0%     3:48
2572    $ 74,780.58  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.26       0   0%         0.5000    -8.83  0.0%     3:48
2574    $ 74,779.44  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.28       0   0%         0.5000    -7.95  0.0%     3:49
2576    $ 74,788.20  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.13       0   0%         0.5000    -8.04  0.0%     3:49
2578    $ 74,779.44  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.28       0   0%         0.5000   -12.30  0.0%     3:49
2580    $ 74,760.00  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.60       0   0%         0.5000    -8.91  0.0%     3:49
2582    $ 74,749.87  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.77       0   0%         0.5000    -8.03  0.0%     3:49
2584    $ 74,763.37  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.55       0   0%         0.5000    -9.43  0.0%     3:50
2586    $ 74,771.59  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.41       0   0%         0.5000   -10.20  0.0%     3:50
2588    $ 74,771.58  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.41       0   0%         0.5000   -11.42  0.0%     3:50
2590    $ 74,786.19  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.17       0   0%         0.5000   -12.72  0.0%     3:50
2592    $ 74,773.38  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.38       0   0%         0.5000   -10.89  0.0%     3:50
2594    $ 74,765.91  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.50       0   0%         0.5000    -5.64  0.0%     3:50
2596    $ 74,758.49  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.63       0   0%         0.5000    -6.26  0.0%     3:51
2598    $ 74,758.49  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.63       0   0%         0.5000    -8.74  0.0%     3:51
2600    $ 74,758.12  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.63       0   0%         0.5000    -7.87  0.0%     3:51
2602    $ 74,802.09  SHORT $75,187.37  +0.5%     -0.50 $ 10,005.90       0   0%         0.5000    -6.34  0.0%     3:51
2604    $ 74,808.57  SHORT $75,187.37  +0.5%     -0.50 $ 10,005.79       0   0%         0.5000    -6.27  0.0%     3:51
2606    $ 74,781.33  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.25       0   0%         0.5000    -3.20  0.0%     3:51
2608    $ 74,767.44  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.48       0   0%         0.5000    -0.56  0.0%     3:52
2610    $ 74,777.89  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.30       0   0%         0.5000    -3.59  0.0%     3:52
2612    $ 74,768.29  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.46       0   0%         0.5000    -2.72  0.0%     3:52
2614    $ 74,786.34  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.16       0   0%         0.5000    -4.01  0.0%     3:52
2616    $ 74,793.12  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.05       0   0%         0.5000    -4.70  0.0%     3:52
2618    $ 74,769.69  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.44       0   0%         0.5000    -0.86  0.0%     3:53
2620    $ 74,759.43  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.61       0   0%         0.5000    -0.44  0.0%     3:53
2622    $ 74,750.26  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.76       0   0%         0.5000    -0.65  0.0%     3:53
2624    $ 74,756.26  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.66       0   0%         0.5000    -1.26  0.0%     3:53
2626    $ 74,739.54  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.94       0   0%         0.5000     0.43  0.0%     3:53
2628    $ 74,753.19  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.71       0   0%         0.5000    -0.91  0.0%     3:53
2630    $ 74,759.42  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.61       0   0%         0.5000    -1.52  0.0%     3:54
2632    $ 74,759.42  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.61       0   0%         0.5000    -1.72  0.0%     3:54
2634    $ 74,769.66  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.44       0   0%         0.5000    -2.96  0.0%     3:54
2636    $ 74,753.20  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.71       0   0%         0.5000    -1.21  0.0%     3:54
2638    $ 74,750.12  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.77       0   0%         0.5000     0.19  0.0%     3:54
2640    $ 74,750.12  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.77       0   0%         0.5000    -0.52  0.0%     3:54
2642    $ 74,771.92  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.40       0   0%         0.5000    -2.68  0.0%     3:55
2644    $ 74,752.14  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.73       0   0%         0.5000    -0.69  0.0%     3:55
2646    $ 74,752.15  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.73       0   0%         0.5000    -0.69  0.0%     3:55
2648    $ 74,743.85  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.87       0   0%         0.5000     0.12  0.0%     3:55
2650    $ 74,747.49  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.81       0   0%         0.5000     0.25  0.0%     3:55
2652    $ 74,747.62  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.81       0   0%         0.5000    -0.15  0.0%     3:56
2654    $ 74,747.64  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.81       0   0%         0.5000    -0.16  0.0%     3:56
2656    $ 74,739.00  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.95       0   0%         0.5000     3.08  0.0%     3:56
2658    $ 74,766.46  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.49       0   0%         0.5000     0.06  0.0%     3:56
2660    $ 74,776.00  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.34       0   0%         0.5000     0.25  0.0%     3:56
2662    $ 74,791.08  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.09       0   0%         0.5000    -0.43  0.0%     3:56
2664    $ 74,763.67  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.54       0   0%         0.5000     2.34  0.0%     3:57
2666    $ 74,770.31  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.43       0   0%         0.5000    -1.22  0.0%     3:57
2668    $ 74,805.54  SHORT $75,187.37  +0.5%     -0.50 $ 10,005.84       0   0%         0.5000    -3.82  0.0%     3:57
2670    $ 74,774.21  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.37       0   0%         0.5000     0.54  0.0%     3:57
2672    $ 74,759.24  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.61       0   0%         0.5000     1.72  0.0%     3:57
2674    $ 74,755.54  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.68       0   0%         0.5000     2.03  0.0%     3:58
2676    $ 74,747.64  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.81       0   0%         0.5000     4.47  0.0%     3:58
2678    $ 74,753.79  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.70       0   0%         0.5000     0.55  0.0%     3:58
2680    $ 74,762.26  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.56       0   0%         0.5000    -1.08  0.0%     3:58
2682    $ 74,762.27  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.56       0   0%         0.5000    -1.08  0.0%     3:58
2684    $ 74,748.22  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.80       0   0%         0.5000     1.32  0.0%     3:58
2686    $ 74,779.46  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.28       0   0%         0.5000    -0.67  0.0%     3:59
2688    $ 74,774.05  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.37       0   0%         0.5000     1.05  0.0%     3:59
2690    $ 74,774.06  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.37       0   0%         0.5000     1.05  0.0%     3:59
2692    $ 74,793.99  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.04       0   0%         0.5000    -1.77  0.0%     3:59
2694    $ 74,803.74  SHORT $75,187.37  +0.5%     -0.50 $ 10,005.87       0   0%         0.5000    -3.25  0.0%     3:59
2696    $ 74,803.73  SHORT $75,187.37  +0.5%     -0.50 $ 10,005.88       0   0%         0.5000    -3.90  0.0%     3:59
[CoinglassFeed] Warnings: Exchange balance fetch failed: The requested operation requires an element of type 'Object', but the target element has type 'Array'.
2698    $ 74,787.86  SHORT $75,187.37  +0.5%     -0.50 $ 10,006.14       0   0%         0.5000    -2.37  0.0%     4:00
2700    $ 74,762.06  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.57       0   0%         0.5000     2.06  0.0%     4:00
2702    $ 74,718.30  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.29       0   0%         0.5000     7.72  0.0%     4:00
2704    $ 74,695.56  SHORT $75,187.37  +0.7%     -0.50 $ 10,007.67       0   0%         0.5000     9.01  0.0%     4:00
2706    $ 74,625.78  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.83       0   0%         0.5000    11.75  0.0%     4:00
2708    $ 74,640.90  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.58       0   0%         0.5000     8.75  0.0%     4:01
2710    $ 74,632.68  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.72       0   0%         0.5000     9.93  0.0%     4:01
2712    $ 74,650.00  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.43       0   0%         0.5000     9.93  0.0%     4:01
2714    $ 74,640.92  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.58       0   0%         0.5000    10.96  0.0%     4:01
2716    $ 74,650.00  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.43       0   0%         0.5000     9.98  0.0%     4:01
2718    $ 74,656.68  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.32       0   0%         0.5000     7.58  0.0%     4:01
2720    $ 74,665.54  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.17       0   0%         0.5000     6.44  0.0%     4:02
2722    $ 74,676.00  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.00       0   0%         0.5000     6.09  0.0%     4:02
  [BRAIN] Decision #17 (every 15m) at 18:15:03 UTC | price $74,676.00
2724    $ 74,676.00  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.00       0   0%         0.5000     6.33  0.0%     4:02
2726    $ 74,676.00  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.00       0   0%         0.5000     5.94  0.0%     4:02
2728    $ 74,668.53  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.12       0   0%         0.5000     7.00  0.0%     4:02
2730    $ 74,658.79  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.28       0   0%         0.5000     7.72  0.0%     4:03
2732    $ 74,654.67  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.35       0   0%         0.5000     8.02  0.0%     4:03
2734    $ 74,649.00  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.45       0   0%         0.5000     8.07  0.0%     4:03
2736    $ 74,648.99  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.45       0   0%         0.5000     8.07  0.0%     4:03
2738    $ 74,651.34  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.41       0   0%         0.5000     7.65  0.0%     4:03
2740    $ 74,664.56  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.19       0   0%         0.5000     7.39  0.0%     4:03
2742    $ 74,651.99  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.40       0   0%         0.5000     7.84  0.0%     4:04
2744    $ 74,652.00  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.40       0   0%         0.5000     7.84  0.0%     4:04
2746    $ 74,651.99  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.40       0   0%         0.5000     7.84  0.0%     4:04
2748    $ 74,676.00  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.00       0   0%         0.5000     5.21  0.0%     4:04
2750    $ 74,680.71  SHORT $75,187.37  +0.7%     -0.50 $ 10,007.92       0   0%         0.5000     5.13  0.0%     4:04
2752    $ 74,700.00  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.60       0   0%         0.5000     3.90  0.0%     4:04
2754    $ 74,680.61  SHORT $75,187.37  +0.7%     -0.50 $ 10,007.92       0   0%         0.5000     5.02  0.0%     4:05
2756    $ 74,672.16  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.06       0   0%         0.5000     8.11  0.0%     4:05
2758    $ 74,677.78  SHORT $75,187.37  +0.7%     -0.50 $ 10,007.97       0   0%         0.5000     6.53  0.0%     4:05
2760    $ 74,687.99  SHORT $75,187.37  +0.7%     -0.50 $ 10,007.80       0   0%         0.5000     9.05  0.0%     4:05
2762    $ 74,699.11  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.61       0   0%         0.5000     7.41  0.0%     4:05
2764    $ 74,725.63  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.17       0   0%         0.5000     3.06  0.0%     4:06
2766    $ 74,727.90  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.14       0   0%         0.5000     4.53  0.0%     4:06
2768    $ 74,713.60  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.37       0   0%         0.5000     5.12  0.0%     4:06
2770    $ 74,713.60  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.37       0   0%         0.5000     3.89  0.0%     4:06
2772    $ 74,711.10  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.41       0   0%         0.5000     4.06  0.0%     4:06
2774    $ 74,700.02  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.60       0   0%         0.5000     4.67  0.0%     4:06
2776    $ 74,705.63  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.51       0   0%         0.5000     4.11  0.0%     4:07
2778    $ 74,723.98  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.20       0   0%         0.5000     3.48  0.0%     4:07
2780    $ 74,723.98  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.20       0   0%         0.5000     2.99  0.0%     4:07
2782    $ 74,744.00  SHORT $75,187.37  +0.6%     -0.50 $ 10,006.87       0   0%         0.5000     0.33  0.0%     4:07
2784    $ 74,732.83  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.05       0   0%         0.5000     2.72  0.0%     4:07
2786    $ 74,711.09  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.41       0   0%         0.5000     4.94  0.0%     4:08
2788    $ 74,701.17  SHORT $75,187.37  +0.6%     -0.50 $ 10,007.58       0   0%         0.5000     5.66  0.0%     4:08
2790    $ 74,697.52  SHORT $75,187.37  +0.7%     -0.50 $ 10,007.64       0   0%         0.5000     6.52  0.0%     4:08
2792    $ 74,667.16  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.14       0   0%         0.5000    10.57  0.0%     4:08
2794    $ 74,632.46  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.72       0   0%         0.5000    12.78  0.0%     4:08
2796    $ 74,575.15  SHORT $75,187.37  +0.8%     -0.50 $ 10,009.67       0   0%         0.5000    15.48  0.0%     4:08
2798    $ 74,584.26  SHORT $75,187.37  +0.8%     -0.50 $ 10,009.52       0   0%         0.5000    14.17  0.0%     4:09
2800    $ 74,572.91  SHORT $75,187.37  +0.8%     -0.50 $ 10,009.71       0   0%         0.5000    13.23  0.0%     4:09
2802    $ 74,588.18  SHORT $75,187.37  +0.8%     -0.50 $ 10,009.46       0   0%         0.5000     7.75  0.0%     4:09
2804    $ 74,609.21  SHORT $75,187.37  +0.8%     -0.50 $ 10,009.11       0   0%         0.5000     3.64  0.0%     4:09
2806    $ 74,604.02  SHORT $75,187.37  +0.8%     -0.50 $ 10,009.19       0   0%         0.5000     0.99  0.0%     4:09
2808    $ 74,616.13  SHORT $75,187.37  +0.8%     -0.50 $ 10,008.99       0   0%         0.5000     1.28  0.0%     4:09
2810    $ 74,624.00  SHORT $75,187.37  +0.7%     -0.50 $ 10,008.86       0   0%         0.5000     1.97  0.0%     4:10
2812    $ 74,606.93  SHORT $75,187.37  +0.8%     -0.50 $ 10,009.15       0   0%         0.5000     3.25  0.0%     4:10
2814    $ 74,549.99  SHORT $75,187.37  +0.8%     -0.50 $ 10,010.09       0   0%         0.5000     6.27  0.0%     4:10
2816    $ 74,545.12  SHORT $75,187.37  +0.9%     -0.50 $ 10,010.17       0   0%         0.5000     7.72  0.0%     4:10
2818    $ 74,522.66  SHORT $75,187.37  +0.9%     -0.50 $ 10,010.55       0   0%         0.5000     9.53  0.0%     4:10
